Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
54201,113,2.40,-476.,-1.2365495,1.4066384,8.6723517,0.45800539
54301,99,2.40,-472.,-1.2365947,1.4056910,8.6626738,0.45817397
54401,63,2.40,-496.,-1.2366861,1.4056582,8.6607558,0.45831713
54501,118,2.40,-496.,-1.2367257,1.4047838,8.6505353,0.45834232
54601,97,2.40,-500.,-1.2367924,1.4035891,8.6374788,0.45835269
54701,116,2.40,-484.,-1.2367597,1.4018090,8.6329400,0.45810131
54801,115,2.40,-556.,-1.2367665,1.4014580,8.6403907,0.45790834
54901,102,2.40,-440.,-1.2368981,1.4018658,8.6361173,0.45815431
55001,121,2.40,-440.,-1.2370451,1.4016612,8.6354362,0.45852539
55101,90,2.40,-468.,-1.2373236,1.4052499,8.6440052,0.45896599
55201,102,2.40,-488.,-1.2375044,1.4047603,8.6422788,0.45932700
55301,89,2.40,-520.,-1.2374311,1.4041631,8.6288263,0.45931529
55401,133,2.40,-424.,-1.2373732,1.4032919,8.6198319,0.45943205
55501,124,2.40,-424.,-1.2372240,1.4035657,8.6190332,0.45921506
55601,123,2.40,-444.,-1.2369522,1.4062770,8.6325420,0.45872907
55701,104,2.40,-468.,-1.2370139,1.4058010,8.6301617,0.45880083
55801,90,2.40,-580.,-1.2371983,1.4064203,8.6310019,0.45917376
55901,152,2.40,-444.,-1.2371002,1.4055571,8.6206907,0.45921907
56001,103,2.40,-516.,-1.2371588,1.4045780,8.6144160,0.45948929
56101,106,2.40,-516.,-1.2371443,1.4032215,8.6046448,0.45958824
56201,123,2.40,-484.,-1.2370944,1.4026021,8.5934938,0.45961380
56301,86,2.40,-520.,-1.2371372,1.4022643,8.5870980,0.45980311
56401,100,2.40,-536.,-1.2372850,1.4021159,8.5866587,0.46017331
56501,124,2.40,-440.,-1.2371105,1.4022008,8.5861206,0.45995407
56601,120,2.40,-444.,-1.2368829,1.4033464,8.6086146,0.45934303
56701,136,2.40,-420.,-1.2367168,1.4033362,8.6183936,0.45892436
56801,121,2.40,-436.,-1.2365636,1.4033376,8.6218083,0.45851517
56901,110,2.40,-464.,-1.2364658,1.4022085,8.6244129,0.45817226
57001,108,2.40,-432.,-1.2364037,1.4017240,8.6148601,0.45816828
57101,108,2.40,-444.,-1.2364092,1.4014668,8.6154875,0.45819548
57201,124,2.40,-432.,-1.2364175,1.4016106,8.6130617,0.45830309
57301,157,2.40,-460.,-1.2366009,1.4030788,8.6140155,0.45864069
57401,92,2.40,-512.,-1.2366354,1.4023439,8.6146676,0.45858269
57501,139,2.40,-416.,-1.2367994,1.4030650,8.6167910,0.45888585
57601,116,2.40,-500.,-1.2366778,1.4020086,8.6255520,0.45846565
57701,103,2.40,-504.,-1.2365858,1.4014278,8.6281976,0.45815185
57801,77,2.40,-592.,-1.2367087,1.4036829,8.6383747,0.45830280
57901,124,2.40,-472.,-1.2367229,1.4026916,8.6301689,0.45845486
58001,112,2.40,-416.,-1.2365699,1.4027177,8.6331992,0.45815339
58101,120,2.40,-484.,-1.2366212,1.4017225,8.6246530,0.45828790
58201,117,2.40,-488.,-1.2368640,1.4030650,8.6317256,0.45874598
58301,60,2.40,-604.,-1.2370016,1.4043959,8.6349099,0.45902566
58401,110,2.40,-448.,-1.2372305,1.4081301,8.6423032,0.45943186
58501,144,2.40,-372.,-1.2370518,1.4075972,8.6629181,0.45884207
58601,75,2.40,-548.,-1.2369429,1.4082782,8.6651636,0.45865011
58701,92,2.40,-548.,-1.2368130,1.4090536,8.6640842,0.45854057
58801,125,2.40,-460.,-1.2368621,1.4078179,8.6549116,0.45864662
58901,110,2.40,-424.,-1.2368158,1.4071847,8.6487914,0.45861013
59001,107,2.40,-500.,-1.2368738,1.4064025,8.6414363,0.45879400
59101,93,2.40,-536.,-1.2369951,1.4070311,8.6375013,0.45906110
59201,142,2.40,-392.,-1.2369639,1.4064953,8.6277870,0.45905154
59301,120,2.40,-464.,-1.2367343,1.4074663,8.6370934,0.45858417
59401,123,2.40,-436.,-1.2366494,1.4068456,8.6389535,0.45828690
59501,100,2.40,-472.,-1.2365066,1.4069051,8.6416366,0.45792760
59601,108,2.40,-496.,-1.2363962,1.4059679,8.6459626,0.45761405
59701,89,2.40,-512.,-1.2364089,1.4059083,8.6452225,0.45761135
59801,75,2.40,-636.,-1.2366260,1.4068348,8.6519602,0.45805864
59901,53,2.40,-592.,-1.2367388,1.4074871,8.6534400,0.45840762
