Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
247,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
248,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
249,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
250,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
251,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
252,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
253,2,1.00,-8.00,-2.0000,1.7764E-15,4.4409E-16,1.0000
254,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
255,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
256,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
257,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
258,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
259,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
260,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
261,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
262,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
263,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
264,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
265,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
266,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
267,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
268,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
269,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
270,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
271,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
272,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
273,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
274,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
275,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
276,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
277,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
278,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
279,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
280,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
281,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
282,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
283,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
284,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
285,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
286,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
287,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
288,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
289,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
290,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
291,2,1.00,-8.00,-2.0000,0.0000,0.0000,1.0000
292,4,1.00,0.00,-1.9932,0.054607,0.013652,0.99658
293,6,1.00,-8.00,-1.9932,0.054421,0.013605,0.99659
294,6,1.00,-8.00,-1.9932,0.054237,0.013559,0.99660
295,6,1.00,-8.00,-1.9932,0.054053,0.013513,0.99661
296,6,1.00,-8.00,-1.9932,0.053871,0.013468,0.99662
297,6,1.00,-8.00,-1.9933,0.053691,0.013423,0.99663
298,6,1.00,-8.00,-1.9933,0.053511,0.013378,0.99664
299,6,1.00,-8.00,-1.9933,0.053333,0.013333,0.99666
300,6,1.00,-8.00,-1.9933,0.053156,0.013289,0.99667
301,6,1.00,-8.00,-1.9934,0.052980,0.013245,0.99668
302,6,1.00,-8.00,-1.9934,0.052805,0.013201,0.99669
303,6,1.00,-8.00,-1.9934,0.052631,0.013158,0.99670
304,6,1.00,-8.00,-1.9934,0.052458,0.013115,0.99671
305,6,1.00,-8.00,-1.9934,0.052287,0.013072,0.99672
306,6,1.00,-8.00,-1.9935,0.052117,0.013029,0.99673
307,6,1.00,-8.00,-1.9935,0.051948,0.012987,0.99674
308,6,1.00,-8.00,-1.9935,0.051779,0.012945,0.99675
309,6,1.00,-8.00,-1.9935,0.051612,0.012903,0.99676
310,6,1.00,-8.00,-1.9935,0.051446,0.012862,0.99677
311,6,1.00,-8.00,-1.9936,0.051282,0.012820,0.99678
312,6,1.00,-8.00,-1.9936,0.051118,0.012779,0.99679
313,6,1.00,-8.00,-1.9936,0.050955,0.012739,0.99681
314,6,1.00,-8.00,-1.9936,0.050793,0.012698,0.99682
315,6,1.00,-8.00,-1.9937,0.050632,0.012658,0.99683
316,6,1.00,-8.00,-1.9937,0.050473,0.012618,0.99684
317,6,1.00,-8.00,-1.9937,0.050314,0.012578,0.99685
318,6,1.00,-8.00,-1.9937,0.050156,0.012539,0.99686
319,6,1.00,-8.00,-1.9937,0.050000,0.012500,0.99687
320,6,1.00,-8.00,-1.9938,0.049844,0.012461,0.99688
321,6,1.00,-8.00,-1.9938,0.049689,0.012422,0.99688
322,6,1.00,-8.00,-1.9938,0.049535,0.012384,0.99689
323,6,1.00,-8.00,-1.9938,0.049382,0.012346,0.99690
324,6,1.00,-8.00,-1.9938,0.049230,0.012308,0.99691
325,6,1.00,-8.00,-1.9938,0.049079,0.012270,0.99692
326,6,1.00,-8.00,-1.9939,0.048929,0.012232,0.99693
327,6,1.00,-8.00,-1.9939,0.048780,0.012195,0.99694
328,6,1.00,-8.00,-1.9939,0.048632,0.012158,0.99695
329,6,1.00,-8.00,-1.9939,0.048484,0.012121,0.99696
330,6,1.00,-8.00,-1.9939,0.048338,0.012084,0.99697
331,6,1.00,-8.00,-1.9940,0.048192,0.012048,0.99698
332,6,1.00,-8.00,-1.9940,0.048048,0.012012,0.99699
333,6,1.00,-8.00,-1.9940,0.047904,0.011976,0.99700
334,6,1.00,-8.00,-1.9940,0.047761,0.011940,0.99701
335,6,1.00,-8.00,-1.9940,0.047619,0.011905,0.99701
336,6,1.00,-8.00,-1.9940,0.047477,0.011869,0.99702
337,6,1.00,-8.00,-1.9941,0.047337,0.011834,0.99703
338,6,1.00,-8.00,-1.9941,0.047197,0.011799,0.99704
339,6,1.00,-8.00,-1.9941,0.047058,0.011765,0.99705
340,6,1.00,-8.00,-1.9941,0.046920,0.011730,0.99706
341,6,1.00,-8.00,-1.9941,0.046783,0.011696,0.99707
342,6,1.00,-8.00,-1.9942,0.046647,0.011662,0.99708
343,6,1.00,-8.00,-1.9942,0.046511,0.011628,0.99708
344,6,1.00,-8.00,-1.9942,0.046376,0.011594,0.99709
345,6,1.00,-8.00,-1.9942,0.046242,0.011561,0.99710
346,6,1.00,-8.00,-1.9942,0.046109,0.011527,0.99711
347,6,1.00,-8.00,-1.9942,0.045977,0.011494,0.99712
348,6,1.00,-8.00,-1.9943,0.045845,0.011461,0.99713
349,6,1.00,-8.00,-1.9943,0.045714,0.011428,0.99713
350,6,1.00,-8.00,-1.9943,0.045584,0.011396,0.99714
351,6,1.00,-8.00,-1.9943,0.045454,0.011364,0.99715
352,6,1.00,-8.00,-1.9943,0.045325,0.011331,0.99716
353,6,1.00,-8.00,-1.9943,0.045197,0.011299,0.99717
354,6,1.00,-8.00,-1.9944,0.045070,0.011268,0.99718
355,6,1.00,-8.00,-1.9944,0.044943,0.011236,0.99718
356,6,1.00,-8.00,-1.9944,0.044818,0.011204,0.99719
357,6,1.00,-8.00,-1.9944,0.044692,0.011173,0.99720
358,6,1.00,-8.00,-1.9944,0.044568,0.011142,0.99721
359,6,1.00,-8.00,-1.9944,0.044444,0.011111,0.99721
360,6,1.00,-8.00,-1.9944,0.044321,0.011080,0.99722
361,6,1.00,-8.00,-1.9945,0.044199,0.011050,0.99723
362,6,1.00,-8.00,-1.9945,0.044077,0.011019,0.99724
363,6,1.00,-8.00,-1.9945,0.043956,0.010989,0.99725
364,6,1.00,-8.00,-1.9945,0.043835,0.010959,0.99725
365,6,1.00,-8.00,-1.9945,0.043716,0.010929,0.99726
366,6,1.00,-8.00,-1.9945,0.043596,0.010899,0.99727
367,6,1.00,-8.00,-1.9946,0.043478,0.010869,0.99728
368,6,1.00,-8.00,-1.9946,0.043360,0.010840,0.99728
369,6,1.00,-8.00,-1.9946,0.043243,0.010811,0.99729
370,6,1.00,-8.00,-1.9946,0.043126,0.010782,0.99730
371,6,1.00,-8.00,-1.9946,0.043010,0.010753,0.99730
372,6,1.00,-8.00,-1.9946,0.042895,0.010724,0.99731
373,6,1.00,-8.00,-1.9946,0.042780,0.010695,0.99732
374,6,1.00,-8.00,-1.9947,0.042666,0.010667,0.99733
375,6,1.00,-8.00,-1.9947,0.042553,0.010638,0.99733
376,6,1.00,-8.00,-1.9947,0.042440,0.010610,0.99734
377,6,1.00,-8.00,-1.9947,0.042328,0.010582,0.99735
378,6,1.00,-8.00,-1.9947,0.042216,0.010554,0.99735
379,6,1.00,-8.00,-1.9947,0.042105,0.010526,0.99736
380,6,1.00,-8.00,-1.9947,0.041994,0.010499,0.99737
381,6,1.00,-8.00,-1.9948,0.041885,0.010471,0.99738
382,6,1.00,-8.00,-1.9948,0.041775,0.010444,0.99738
383,6,1.00,-8.00,-1.9948,0.041666,0.010417,0.99739
384,6,1.00,-8.00,-1.9948,0.041558,0.010390,0.99740
385,6,1.00,-8.00,-1.9948,0.041450,0.010363,0.99740
386,6,1.00,-8.00,-1.9948,0.041343,0.010336,0.99741
387,6,1.00,-8.00,-1.9948,0.041237,0.010309,0.99742
388,6,1.00,-8.00,-1.9948,0.041131,0.010283,0.99742
389,6,1.00,-8.00,-1.9949,0.041025,0.010256,0.99743
390,6,1.00,-8.00,-1.9949,0.040920,0.010230,0.99744
391,6,1.00,-8.00,-1.9949,0.040816,0.010204,0.99744
392,6,1.00,-8.00,-1.9949,0.040712,0.010178,0.99745
393,6,1.00,-8.00,-1.9949,0.040609,0.010152,0.99746
394,6,1.00,-8.00,-1.9949,0.040506,0.010127,0.99746
395,6,1.00,-8.00,-1.9949,0.040404,0.010101,0.99747
396,6,1.00,-8.00,-1.9949,0.040302,0.010076,0.99747
397,6,1.00,-8.00,-1.9950,0.040201,0.010050,0.99748
398,6,1.00,-8.00,-1.9950,0.040100,0.010025,0.99749
399,6,1.00,-8.00,-1.9950,0.040000,0.0099999,0.99749
