Cycle,NumberOfFlips,Temperature,SystemEnergy,MeanEnergy,HeatCapacity,MagneticSusceptibility,Magnetization_Abs
27001,0,1.00,-8.00,-1.9954816,0.036065147,0.0035851501,0.99864820
27101,0,1.00,-8.00,-1.9954983,0.035932371,0.0035719481,0.99865319
27201,0,1.00,-8.00,-1.9955149,0.035800568,0.0035588430,0.99865814
27301,0,1.00,-8.00,-1.9955313,0.035669729,0.0035458337,0.99866305
27401,0,1.00,-8.00,-1.9955476,0.035539843,0.0035329192,0.99866793
27501,0,1.00,-8.00,-1.9955638,0.035410899,0.0035200984,0.99867278
27601,0,1.00,-8.00,-1.9955799,0.035282887,0.0035073703,0.99867758
27701,0,1.00,-8.00,-1.9955958,0.035155798,0.0034947339,0.99868236
27801,0,1.00,-8.00,-1.9956117,0.035029621,0.0034821883,0.99868710
27901,0,1.00,-8.00,-1.9955557,0.035475275,0.0036127162,0.99865596
28001,0,1.00,-8.00,-1.9955716,0.035348863,0.0035998398,0.99866076
28101,0,1.00,-8.00,-1.9955873,0.035223349,0.0035870549,0.99866553
28201,0,1.00,-8.00,-1.9956030,0.035098723,0.0035743604,0.99867026
28301,0,1.00,-8.00,-1.9953359,0.037226152,0.0040197311,0.99855129
28401,0,1.00,-8.00,-1.9953523,0.037095384,0.0040056071,0.99855639
28501,0,1.00,-8.00,-1.9953686,0.036965531,0.0039915820,0.99856145
28601,0,1.00,-8.00,-1.9949652,0.040176916,0.0042908658,0.99844411
28701,0,1.00,-8.00,-1.9949828,0.040037283,0.0042759492,0.99844953
28801,0,1.00,-8.00,-1.9950002,0.039898618,0.0042611359,0.99845491
28901,0,1.00,-8.00,-1.9950175,0.039760910,0.0042464249,0.99846026
29001,0,1.00,-8.00,-1.9949657,0.040173096,0.0043693134,0.99843109
29101,0,1.00,-8.00,-1.9949830,0.040035396,0.0043543328,0.99843648
29201,0,1.00,-8.00,-1.9950002,0.039898637,0.0043394546,0.99844183
29301,0,1.00,-8.00,-1.9950172,0.039762809,0.0043246777,0.99844715
29401,0,1.00,-8.00,-1.9950342,0.039627903,0.0043100011,0.99845243
29501,0,1.00,-8.00,-1.9950510,0.039493908,0.0042954238,0.99845768
29601,0,1.00,-8.00,-1.9950677,0.039360817,0.0042809448,0.99846289
29701,0,1.00,-8.00,-1.9950843,0.039228620,0.0042665630,0.99846807
29801,0,1.00,-8.00,-1.9951008,0.039097308,0.0042522776,0.99847321
29901,0,1.00,-8.00,-1.9951172,0.038966873,0.0042380874,0.99847831
30001,0,1.00,-8.00,-1.9951335,0.038837304,0.0042239917,0.99848338
30101,0,1.00,-8.00,-1.9951497,0.038708595,0.0042099895,0.99848842
30201,0,1.00,-8.00,-1.9951657,0.038580735,0.0041960797,0.99849343
30301,0,1.00,-8.00,-1.9951817,0.038453718,0.0041822616,0.99849840
30401,0,1.00,-8.00,-1.9951975,0.038327534,0.0041685342,0.99850334
30501,0,1.00,-8.00,-1.9952133,0.038202175,0.0041548966,0.99850825
30601,0,1.00,-8.00,-1.9952289,0.038077634,0.0041413479,0.99851312
30701,0,1.00,-8.00,-1.9950490,0.039509782,0.0043225314,0.99845282
30801,0,1.00,-8.00,-1.9950651,0.039381825,0.0043085286,0.99845784
30901,0,1.00,-8.00,-1.9950811,0.039254694,0.0042946163,0.99846283
31001,0,1.00,-8.00,-1.9950969,0.039128381,0.0042807935,0.99846779
31101,0,1.00,-8.00,-1.9951127,0.039002878,0.0042670595,0.99847272
31201,0,1.00,-8.00,-1.9951284,0.038878178,0.0042534132,0.99847761
31301,0,1.00,-8.00,-1.9951439,0.038754273,0.0042398540,0.99848248
31401,0,1.00,-8.00,-1.9951594,0.038631155,0.0042263810,0.99848731
31501,0,1.00,-8.00,-1.9951748,0.038508817,0.0042129933,0.99849211
31601,0,1.00,-8.00,-1.9951900,0.038387252,0.0041996901,0.99849688
31701,0,1.00,-8.00,-1.9951421,0.038768731,0.0042178254,0.99848585
31801,0,1.00,-8.00,-1.9951574,0.038647116,0.0042045910,0.99849061
31901,0,1.00,-8.00,-1.9951726,0.038526263,0.0041914393,0.99849534
32001,0,1.00,-8.00,-1.9951877,0.038406162,0.0041783697,0.99850005
32101,0,1.00,-8.00,-1.9952026,0.038286808,0.0041653813,0.99850472
32201,0,1.00,-8.00,-1.9952175,0.038168194,0.0041524735,0.99850936
32301,0,1.00,-8.00,-1.9952323,0.038050312,0.0041396453,0.99851398
32401,0,1.00,-8.00,-1.9952471,0.037933156,0.0041268962,0.99851856
32501,0,1.00,-8.00,-1.9952617,0.037816719,0.0041142254,0.99852312
32601,0,1.00,-8.00,-1.9952762,0.037700995,0.0041016321,0.99852765
32701,0,1.00,-8.00,-1.9952907,0.037585977,0.0040891157,0.99853215
32801,0,1.00,-8.00,-1.9953050,0.037471659,0.0040766755,0.99853663
32901,0,1.00,-8.00,-1.9953193,0.037358034,0.0040643107,0.99854108
33001,0,1.00,-8.00,-1.9953335,0.037245096,0.0040520207,0.99854550
33101,0,1.00,-8.00,-1.9953476,0.037132839,0.0040398048,0.99854989
33201,0,1.00,-8.00,-1.9953013,0.037500920,0.0040576068,0.99853920
33301,0,1.00,-8.00,-1.9953155,0.037388572,0.0040454478,0.99854359
33401,0,1.00,-8.00,-1.9953295,0.037276896,0.0040333613,0.99854795
33501,0,1.00,-8.00,-1.9953434,0.037165884,0.0040213469,0.99855228
33601,0,1.00,-8.00,-1.9953573,0.037055532,0.0040094038,0.99855659
33701,0,1.00,-8.00,-1.9953711,0.036945834,0.0039975315,0.99856087
33801,0,1.00,-8.00,-1.9953848,0.036836782,0.0039857293,0.99856513
33901,0,1.00,-8.00,-1.9953984,0.036728373,0.0039739965,0.99856936
34001,0,1.00,-8.00,-1.9954119,0.036620600,0.0039623327,0.99857357
34101,0,1.00,-8.00,-1.9954254,0.036513458,0.0039507371,0.99857775
